uf,cod_municipio_ibge,cod_municipio_tse,nome_municipio_ibge,nome_municipio_tse
SP,3518206,64653,Guararapes,GUARARAPES
SP,3518305,64670,Guararema,GUARAREMA
SP,3518404,64696,Guaratinguetá,GUARATINGUETÁ
SP,3518503,64718,Guareí,GUAREÍ
SP,3518602,64734,Guariba,GUARIBA
SP,3518701,64750,Guarujá,GUARUJÁ
SP,3518800,64777,Guarulhos,GUARULHOS
SP,3518859,61107,Guatapará,GUATAPARÁ
SP,3518909,64793,Guzolândia,GUZOLÂNDIA
SP,3519006,64815,Herculândia,HERCULÂNDIA
SP,3519055,61743,Holambra,HOLAMBRA
SP,3519071,61727,Hortolândia,HORTOLÂNDIA
SP,3519105,64831,Iacanga,IACANGA
SP,3519204,64858,Iacri,IACRI
SP,3519253,61085,Iaras,IARAS
SP,3519303,64874,Ibaté,IBATÉ
SP,3519402,64890,Ibirá,IBIRÁ
SP,3519501,64912,Ibirarema,IBIRAREMA
SP,3519600,64939,Ibitinga,IBITINGA
SP,3519709,64955,Ibiúna,IBIÚNA
SP,3519808,64971,Icém,ICÉM
SP,3519907,64998,Iepê,IEPÊ
SP,3520004,65013,Igaraçu do Tietê,IGARAÇU DO TIETÊ
SP,3520103,65030,Igarapava,IGARAPAVA
SP,3520202,65056,Igaratá,IGARATÁ
SP,3520301,65072,Iguape,IGUAPE
SP,3520400,65099,Ilhabela,ILHABELA
SP,3520426,62006,Ilha Comprida,ILHA COMPRIDA
SP,3520442,61204,Ilha Solteira,ILHA SOLTEIRA
SP,3520509,65110,Indaiatuba,INDAIATUBA
SP,3520608,65137,Indiana,INDIANA
SP,3520707,65153,Indiaporã,INDIAPORÃ
SP,3520806,65170,Inúbia Paulista,INÚBIA PAULISTA
SP,3520905,65196,Ipaussu,IPAUSSU
SP,3521002,65218,Iperó,IPERÓ
SP,3521101,65234,Ipeúna,IPEÚNA
SP,3521150,62243,Ipiguá,IPIGUÁ
SP,3521200,65250,Iporanga,IPORANGA
SP,3521309,65277,Ipuã,IPUÃ
SP,3521408,65293,Iracemápolis,IRACEMÁPOLIS
SP,3521507,65315,Irapuã,IRAPUÃ
SP,3521606,65331,Irapuru,IRAPURU
SP,3521705,65358,Itaberá,ITABERÁ
SP,3521804,65374,Itaí,ITAÍ
SP,3521903,65390,Itajobi,ITAJOBI
SP,3522000,65412,Itaju,ITAJU
SP,3522109,65439,Itanhaém,ITANHAÉM
SP,3522158,61603,Itaóca,ITAOCA
SP,3522208,65455,Itapecerica da Serra,ITAPECERICA DA SERRA
SP,3522307,65471,Itapetininga,ITAPETININGA
SP,3522406,65498,Itapeva,ITAPEVA
SP,3522505,65510,Itapevi,ITAPEVI
SP,3522604,65536,Itapira,ITAPIRA
SP,3522653,61948,Itapirapuã Paulista,ITAPIRAPUÃ PAULISTA
SP,3522703,65552,Itápolis,ITÁPOLIS
SP,3522802,65579,Itaporanga,ITAPORANGA
SP,3522901,65595,Itapuí,ITAPUÍ
SP,3523008,65617,Itapura,ITAPURA
SP,3523107,65633,Itaquaquecetuba,ITAQUAQUECETUBA
SP,3523206,65650,Itararé,ITARARÉ
SP,3523305,65676,Itariri,ITARIRI
SP,3523404,65692,Itatiba,ITATIBA
SP,3523503,65714,Itatinga,ITATINGA
SP,3523602,65730,Itirapina,ITIRAPINA
SP,3523701,65757,Itirapuã,ITIRAPUÃ
SP,3523800,65773,Itobi,ITOBI
SP,3523909,65790,Itu,ITU
SP,3524006,65811,Itupeva,ITUPEVA
SP,3524105,65838,Ituverava,ITUVERAVA
SP,3524204,65854,Jaborandi,JABORANDI
SP,3524303,65870,Jaboticabal,JABOTICABAL
SP,3524402,65897,Jacareí,JACAREÍ
SP,3524501,65919,Jaci,JACI
SP,3524600,65935,Jacupiranga,JACUPIRANGA
SP,3524709,65951,Jaguariúna,JAGUARIÚNA
SP,3524808,65978,Jales,JALES
SP,3524907,65994,Jambeiro,JAMBEIRO
SP,3525003,66010,Jandira,JANDIRA
SP,3525102,66036,Jardinópolis,JARDINÓPOLIS
SP,3525201,66052,Jarinu,JARINU
SP,3525300,66079,Jaú,JAÚ
SP,3525409,66095,Jeriquara,JERIQUARA
SP,3525508,66117,Joanópolis,JOANÓPOLIS
SP,3525607,66133,João Ramalho,JOÃO RAMALHO
SP,3525706,66150,José Bonifácio,JOSÉ BONIFÁCIO
SP,3525805,66176,Júlio Mesquita,JÚLIO MESQUITA
SP,3525854,62324,Jumirim,JUMIRIM
SP,3525904,66192,Jundiaí,JUNDIAÍ
SP,3526001,66214,Junqueirópolis,JUNQUEIRÓPOLIS
SP,3526100,66230,Juquiá,JUQUIÁ
SP,3526209,66257,Juquitiba,JUQUITIBA
SP,3526308,66273,Lagoinha,LAGOINHA
SP,3526407,66290,Laranjal Paulista,LARANJAL PAULISTA
SP,3526506,66311,Lavínia,LAVÍNIA
SP,3526605,66338,Lavrinhas,LAVRINHAS
SP,3526704,66354,Leme,LEME
SP,3526803,66370,Lençóis Paulista,LENÇÓIS PAULISTA
SP,3526902,66397,Limeira,LIMEIRA
SP,3527009,66419,Lindóia,LINDÓIA
SP,3527108,66435,Lins,LINS
SP,3527207,66451,Lorena,LORENA
SP,3527256,62022,Lourdes,LOURDES
SP,3527306,66478,Louveira,LOUVEIRA
SP,3527405,66494,Lucélia,LUCÉLIA
SP,3527504,66516,Lucianópolis,LUCIANÓPOLIS
SP,3527603,66532,Luís Antônio,LUÍS ANTÔNIO
SP,3527702,66559,Luiziânia,LUIZIÂNIA
SP,3527801,66575,Lupércio,LUPÉRCIO
SP,3527900,66591,Lutécia,LUTÉCIA
SP,3528007,66613,Macatuba,MACATUBA
SP,3528106,66630,Macaubal,MACAUBAL
SP,3528205,66656,Macedônia,MACEDÔNIA
SP,3528304,66672,Magda,MAGDA
SP,3528403,66699,Mairinque,MAIRINQUE
SP,3528502,66710,Mairiporã,MAIRIPORÃ
SP,3528601,66737,Manduri,MANDURI
SP,3528700,66753,Marabá Paulista,MARABÁ PAULISTA
SP,3528809,66770,Maracaí,MARACAÍ
SP,3528858,61867,Marapoama,MARAPOAMA
SP,3528908,66796,Mariápolis,MARIÁPOLIS
SP,3529005,66818,Marília,MARÍLIA
SP,3529104,66834,Marinópolis,MARINÓPOLIS
SP,3529203,66850,Martinópolis,MARTINÓPOLIS
SP,3529302,66877,Matão,MATÃO
SP,3529401,66893,Mauá,MAUÁ
SP,3529500,66915,Mendonça,MENDONÇA
SP,3529609,66931,Meridiano,MERIDIANO
SP,3529658,61964,Mesópolis,MESÓPOLIS
SP,3529708,66958,Miguelópolis,MIGUELÓPOLIS
SP,3529807,66974,Mineiros do Tietê,MINEIROS DO TIETÊ
SP,3529906,66990,Miracatu,MIRACATU
SP,3530003,67016,Mira Estrela,MIRA ESTRELA
SP,3530102,67032,Mirandópolis,MIRANDÓPOLIS
SP,3530201,67059,Mirante do Paranapanema,MIRANTE DO PARANAPANEMA
SP,3530300,67075,Mirassol,MIRASSOL
SP,3530409,67091,Mirassolândia,MIRASSOLÂNDIA
SP,3530508,67113,Mococa,MOCOCA
SP,3530607,67130,Mogi das Cruzes,MOGI DAS CRUZES
SP,3530706,67156,Mogi Guaçu,MOGI GUAÇU
SP,3530805,67172,Mogi Mirim,MOGI MIRIM
SP,3530904,67199,Mombuca,MOMBUCA
SP,3531001,67210,Monções,MONÇÕES
SP,3531100,67237,Mongaguá,MONGAGUÁ
SP,3531209,67253,Monte Alegre do Sul,MONTE ALEGRE DO SUL
SP,3531308,67270,Monte Alto,MONTE ALTO
SP,3531407,67296,Monte Aprazível,MONTE APRAZÍVEL
SP,3531506,67318,Monte Azul Paulista,MONTE AZUL PAULISTA
SP,3531605,67334,Monte Castelo,MONTE CASTELO
SP,3531704,67350,Monteiro Lobato,MONTEIRO LOBATO
SP,3531803,67377,Monte Mor,MONTE MOR
SP,3531902,67393,Morro Agudo,MORRO AGUDO
SP,3532009,67415,Morungaba,MORUNGABA
SP,3532058,61069,Motuca,MOTUCA
SP,3532108,67431,Murutinga do Sul,MURUTINGA DO SUL
SP,3532157,62340,Nantes,NANTES
SP,3532207,67458,Narandiba,NARANDIBA
SP,3532306,67474,Natividade da Serra,NATIVIDADE DA SERRA
SP,3532405,67490,Nazaré Paulista,NAZARÉ PAULISTA
SP,3532504,67512,Neves Paulista,NEVES PAULISTA
SP,3532603,67539,Nhandeara,NHANDEARA
SP,3532702,67555,Nipoã,NIPOÃ
SP,3532801,67571,Nova Aliança,NOVA ALIANÇA
SP,3532827,61980,Nova Campina,NOVA CAMPINA
SP,3532843,61425,Nova Canaã Paulista,NOVA CANAÃ PAULISTA
SP,3532868,62367,Nova Castilho,NOVA CASTILHO
SP,3532900,67598,Nova Europa,NOVA EUROPA
SP,3533007,67610,Nova Granada,NOVA GRANADA
SP,3533106,67636,Nova Guataporanga,NOVA GUATAPORANGA
SP,3533205,67652,Nova Independência,NOVA INDEPENDÊNCIA
SP,3533254,61409,Novais,NOVAIS
SP,3533304,67679,Nova Luzitânia,NOVA LUZITÂNIA
SP,3533403,67695,Nova Odessa,NOVA ODESSA
SP,3533502,67717,Novo Horizonte,NOVO HORIZONTE
SP,3533601,67733,Nuporanga,NUPORANGA
SP,3533700,67750,Ocauçu,OCAUÇU
SP,3533809,67776,Óleo,ÓLEO
SP,3533908,67792,Olímpia,OLÍMPIA
SP,3534005,67814,Onda Verde,ONDA VERDE
SP,3534104,67830,Oriente,ORIENTE
SP,3534203,67857,Orindiúva,ORINDIÚVA
SP,3534302,67873,Orlândia,ORLÂNDIA
SP,3534401,67890,Osasco,OSASCO
SP,3534500,67911,Oscar Bressane,OSCAR BRESSANE
SP,3534609,67938,Osvaldo Cruz,OSVALDO CRUZ
SP,3534708,67954,Ourinhos,OURINHOS
SP,3534757,62383,Ouroeste,OUROESTE
SP,3534807,67970,Ouro Verde,OURO VERDE
SP,3534906,67997,Pacaembu,PACAEMBU
SP,3535002,68012,Palestina,PALESTINA
SP,3535101,68039,Palmares Paulista,PALMARES PAULISTA
SP,3535200,68055,Palmeira d'Oeste,PALMEIRA D'OESTE
SP,3535309,68071,Palmital,PALMITAL
SP,3535408,68098,Panorama,PANORAMA
SP,3535507,68110,Paraguaçu Paulista,PARAGUAÇU PAULISTA
SP,3535606,68136,Paraibuna,PARAIBUNA
SP,3535705,68152,Paraíso,PARAÍSO
SP,3535804,68179,Paranapanema,PARANAPANEMA
SP,3535903,68195,Paranapuã,PARANAPUÃ
SP,3536000,68217,Parapuã,PARAPUÃ
SP,3536109,68233,Pardinho,PARDINHO
SP,3536208,68250,Pariquera-Açu,PARIQUERA-AÇU
SP,3536257,61824,Parisi,PARISI
SP,3536307,68276,Patrocínio Paulista,PATROCÍNIO PAULISTA
SP,3536406,68292,Paulicéia,PAULICÉIA
SP,3536505,68314,Paulínia,PAULÍNIA
SP,3536570,62405,Paulistânia,PAULISTÂNIA
SP,3536604,68330,Paulo de Faria,PAULO DE FARIA
SP,3536703,68357,Pederneiras,PEDERNEIRAS
SP,3536802,68373,Pedra Bela,PEDRA BELA
SP,3536901,68390,Pedranópolis,PEDRANÓPOLIS
SP,3537008,68411,Pedregulho,PEDREGULHO
SP,3537107,68438,Pedreira,PEDREIRA
SP,3537156,61247,Pedrinhas Paulista,PEDRINHAS PAULISTA
SP,3537206,68454,Pedro de Toledo,PEDRO DE TOLEDO
SP,3537305,68470,Penápolis,PENÁPOLIS
SP,3537404,68497,Pereira Barreto,PEREIRA BARRETO
SP,3537503,68519,Pereiras,PEREIRAS
SP,3537602,68535,Peruíbe,PERUÍBE
SP,3537701,68551,Piacatu,PIACATU
SP,3537800,68578,Piedade,PIEDADE
SP,3537909,68594,Pilar do Sul,PILAR DO SUL
SP,3538006,68616,Pindamonhangaba,PINDAMONHANGABA
SP,3538105,68632,Pindorama,PINDORAMA
SP,3538204,68675,Pinhalzinho,PINHALZINHO
SP,3538303,68691,Piquerobi,PIQUEROBI
SP,3538501,68713,Piquete,PIQUETE
SP,3538600,68730,Piracaia,PIRACAIA
SP,3538709,68756,Piracicaba,PIRACICABA
SP,3538808,68772,Piraju,PIRAJU
SP,3538907,68799,Pirajuí,PIRAJUÍ
SP,3539004,68810,Pirangi,PIRANGI
SP,3539103,68837,Pirapora do Bom Jesus,PIRAPORA DO BOM JESUS
SP,3539202,68853,Pirapozinho,PIRAPOZINHO
SP,3539301,68870,Pirassununga,PIRASSUNUNGA
SP,3539400,68896,Piratininga,PIRATININGA
SP,3539509,68918,Pitangueiras,PITANGUEIRAS
SP,3539608,68934,Planalto,PLANALTO
SP,3539707,68950,Platina,PLATINA
SP,3539806,68977,Poá,POÁ
SP,3539905,68993,Poloni,POLONI
SP,3540002,69019,Pompéia,POMPÉIA
SP,3540101,69035,Pongaí,PONGAÍ
SP,3540200,69051,Pontal,PONTAL
SP,3540259,61808,Pontalinda,PONTALINDA
SP,3540309,69078,Pontes Gestal,PONTES GESTAL
SP,3540408,69094,Populina,POPULINA
SP,3540507,69116,Porangaba,PORANGABA
SP,3540606,69132,Porto Feliz,PORTO FELIZ
SP,3540705,69159,Porto Ferreira,PORTO FERREIRA
SP,3540754,61565,Potim,POTIM
SP,3540804,69175,Potirendaba,POTIRENDABA
SP,3540853,62120,Pracinha,PRACINHA
SP,3540903,69191,Pradópolis,PRADÓPOLIS
SP,3541000,69213,Praia Grande,PRAIA GRANDE
SP,3541059,62146,Pratânia,PRATÂNIA
SP,3541109,69230,Presidente Alves,PRESIDENTE ALVES
SP,3541208,69256,Presidente Bernardes,PRESIDENTE BERNARDES
SP,3541307,69272,Presidente Epitácio,PRESIDENTE EPITÁCIO
SP,3541406,69299,Presidente Prudente,PRESIDENTE PRUDENTE
SP,3541505,69310,Presidente Venceslau,PRESIDENTE VENCESLAU
SP,3541604,69337,Promissão,PROMISSÃO
SP,3541653,62162,Quadra,QUADRA
SP,3541703,69353,Quatá,QUATÁ
SP,3541802,69370,Queiroz,QUEIROZ
SP,3541901,69396,Queluz,QUELUZ
SP,3542008,69418,Quintana,QUINTANA
SP,3542107,69434,Rafard,RAFARD
SP,3542206,69450,Rancharia,RANCHARIA
SP,3542305,69477,Redenção da Serra,REDENÇÃO DA SERRA
SP,3542404,69493,Regente Feijó,REGENTE FEIJÓ
SP,3542503,69515,Reginópolis,REGINÓPOLIS
SP,3542602,69531,Registro,REGISTRO
SP,3542701,69558,Restinga,RESTINGA
SP,3542800,69574,Ribeira,RIBEIRA
SP,3542909,69590,Ribeirão Bonito,RIBEIRÃO BONITO
SP,3543006,69612,Ribeirão Branco,RIBEIRÃO BRANCO
SP,3543105,69639,Ribeirão Corrente,RIBEIRÃO CORRENTE
SP,3543204,69655,Ribeirão do Sul,RIBEIRÃO DO SUL
SP,3543238,62421,Ribeirão dos Índios,RIBEIRÃO DOS ÍNDIOS
SP,3543253,61700,Ribeirão Grande,RIBEIRÃO GRANDE
SP,3543303,69671,Ribeirão Pires,RIBEIRÃO PIRES
SP,3543402,69698,Ribeirão Preto,RIBEIRÃO PRETO
SP,3543501,69710,Riversul,RIVERSUL
SP,3543600,69736,Rifaina,RIFAINA
SP,3543709,69752,Rincão,RINCÃO
SP,3543808,69779,Rinópolis,RINÓPOLIS
SP,3543907,69795,Rio Claro,RIO CLARO
SP,3544004,69817,Rio das Pedras,RIO DAS PEDRAS
SP,3544103,69833,Rio Grande da Serra,RIO GRANDE DA SERRA
SP,3544202,69850,Riolândia,RIOLÂNDIA
SP,3544251,61166,Rosana,ROSANA
SP,3544301,69876,Roseira,ROSEIRA
SP,3544400,69892,Rubiácea,RUBIÁCEA
SP,3544509,69914,Rubinéia,RUBINÉIA
SP,3544608,69930,Sabino,SABINO
SP,3544707,69957,Sagres,SAGRES
SP,3544806,69973,Sales,SALES
SP,3544905,69990,Sales Oliveira,SALES OLIVEIRA
SP,3545001,70017,Salesópolis,SALESÓPOLIS
SP,3545100,70033,Salmourão,SALMOURÃO
SP,3545159,61441,Saltinho,SALTINHO
SP,3545209,70050,Salto,SALTO
SP,3545308,70076,Salto de Pirapora,SALTO DE PIRAPORA
SP,3545407,70092,Salto Grande,SALTO GRANDE
SP,3545506,70114,Sandovalina,SANDOVALINA
SP,3545605,70130,Santa Adélia,SANTA ADÉLIA
SP,3545704,70157,Santa Albertina,SANTA ALBERTINA
SP,3545803,70173,Santa Bárbara d'Oeste,SANTA BÁRBARA D'OESTE
SP,3546009,70211,Santa Branca,SANTA BRANCA
SP,3546108,70238,Santa Clara d'Oeste,SANTA CLARA D'OESTE
SP,3546207,70254,Santa Cruz da Conceição,SANTA CRUZ DA CONCEIÇÃO
SP,3546256,62189,Santa Cruz da Esperança,SANTA CRUZ DA ESPERANÇA
SP,3546306,70270,Santa Cruz das Palmeiras,SANTA CRUZ DAS PALMEIRAS
SP,3546405,70297,Santa Cruz do Rio Pardo,SANTA CRUZ DO RIO PARDO
SP,3546504,70319,Santa Ernestina,SANTA ERNESTINA
SP,3546603,70335,Santa Fé do Sul,SANTA FÉ DO SUL
SP,3546702,70351,Santa Gertrudes,SANTA GERTRUDES
SP,3546801,70378,Santa Isabel,SANTA ISABEL
SP,3546900,70394,Santa Lúcia,SANTA LÚCIA
SP,3547007,70416,Santa Maria da Serra,SANTA MARIA DA SERRA
SP,3547106,70432,Santa Mercedes,SANTA MERCEDES
SP,3547205,70459,Santana da Ponte Pensa,SANTANA DA PONTE PENSA
SP,3547304,70475,Santana de Parnaíba,SANTANA DE PARNAÍBA
SP,3547403,70491,Santa Rita d'Oeste,SANTA RITA D'OESTE
SP,3547502,70513,Santa Rita do Passa Quatro,SANTA RITA DO PASSA QUATRO
SP,3547601,70530,Santa Rosa de Viterbo,SANTA ROSA DE VITERBO
SP,3547650,62200,Santa Salete,SANTA SALETE
SP,3547700,70556,Santo Anastácio,SANTO ANASTÁCIO
SP,3547809,70572,Santo André,SANTO ANDRÉ
SP,3547908,70599,Santo Antônio da Alegria,SANTO ANTÔNIO DA ALEGRIA
SP,3548005,70610,Santo Antônio de Posse,SANTO ANTÔNIO DE POSSE
SP,3548054,61328,Santo Antônio do Aracanguá,SANTO ANTÔNIO DO ARACANGUÁ
SP,3548104,70637,Santo Antônio do Jardim,SANTO ANTÔNIO DO JARDIM
SP,3548203,70653,Santo Antônio do Pinhal,SANTO ANTÔNIO DO PINHAL
SP,3548302,70670,Santo Expedito,SANTO EXPEDITO
SP,3548401,70696,Santópolis do Aguapeí,SANTÓPOLIS DO AGUAPEÍ
SP,3548500,70718,Santos,SANTOS
SP,3548609,70734,São Bento do Sapucaí,SÃO BENTO DO SAPUCAÍ
SP,3548708,70750,São Bernardo do Campo,SÃO BERNARDO DO CAMPO
SP,3548807,70777,São Caetano do Sul,SÃO CAETANO DO SUL
SP,3548906,70793,São Carlos,SÃO CARLOS
SP,3549003,70815,São Francisco,SÃO FRANCISCO
SP,3549102,70831,São João da Boa Vista,SÃO JOÃO DA BOA VISTA
SP,3549201,70858,São João das Duas Pontes,SÃO JOÃO DAS DUAS PONTES
SP,3549250,61883,São João de Iracema,SÃO JOÃO DE IRACEMA
SP,3549300,70874,São João do Pau d'Alho,SÃO JOÃO DO PAU D'ALHO
SP,3549409,70890,São Joaquim da Barra,SÃO JOAQUIM DA BARRA
SP,3549508,70912,São José da Bela Vista,SÃO JOSÉ DA BELA VISTA
SP,3549607,70939,São José do Barreiro,SÃO JOSÉ DO BARREIRO
SP,3549706,70955,São José do Rio Pardo,SÃO JOSÉ DO RIO PARDO
SP,3549805,70971,São José do Rio Preto,SÃO JOSÉ DO RIO PRETO
SP,3549904,70998,São José dos Campos,SÃO JOSÉ DOS CAMPOS
SP,3549953,61905,São Lourenço da Serra,SÃO LOURENÇO DA SERRA
SP,3550001,71013,São Luís do Paraitinga,SÃO LUÍS DO PARAITINGA
SP,3550100,71030,São Manuel,SÃO MANUEL
SP,3550209,71056,São Miguel Arcanjo,SÃO MIGUEL ARCANJO
SP,3550308,71072,São Paulo,SÃO PAULO
SP,3550407,71099,São Pedro,SÃO PEDRO
SP,3550506,71110,São Pedro do Turvo,SÃO PEDRO DO TURVO
SP,3550605,71137,São Roque,SÃO ROQUE
SP,3550704,71153,São Sebastião,SÃO SEBASTIÃO
SP,3550803,71170,São Sebastião da Grama,SÃO SEBASTIÃO DA GRAMA
SP,3550902,71196,São Simão,SÃO SIMÃO
SP,3551009,71218,São Vicente,SÃO VICENTE
SP,3551108,71234,Sarapuí,SARAPUÍ
SP,3551207,71250,Sarutaiá,SARUTAIÁ
SP,3551306,71277,Sebastianópolis do Sul,SEBASTIANÓPOLIS DO SUL
SP,3551405,71293,Serra Azul,SERRA AZUL
SP,3551504,71315,Serrana,SERRANA
SP,3551603,71331,Serra Negra,SERRA NEGRA
SP,3551702,71358,Sertãozinho,SERTÃOZINHO
SP,3551801,71374,Sete Barras,SETE BARRAS
SP,3551900,71390,Severínia,SEVERÍNIA
SP,3552007,71412,Silveiras,SILVEIRAS
SP,3552106,71439,Socorro,SOCORRO
SP,3552205,71455,Sorocaba,SOROCABA
SP,3552304,71471,Sud Mennucci,SUD MENNUCCI
SP,3552403,71498,Sumaré,SUMARÉ
SP,3552502,71510,Suzano,SUZANO
SP,3552551,61301,Suzanápolis,SUZANÁPOLIS
SP,3552601,71536,Tabapuã,TABAPUÃ
SP,3552700,71552,Tabatinga,TABATINGA
SP,3552809,71579,Taboão da Serra,TABOÃO DA SERRA
SP,3552908,71595,Taciba,TACIBA
SP,3553005,71617,Taguaí,TAGUAÍ
SP,3553104,71633,Taiaçu,TAIAÇU
SP,3553203,71650,Taiúva,TAIÚVA
SP,3553302,71676,Tambaú,TAMBAÚ
SP,3553401,71692,Tanabi,TANABI
SP,3553500,71714,Tapiraí,TAPIRAÍ
SP,3553609,71730,Tapiratiba,TAPIRATIBA
SP,3553658,62260,Taquaral,TAQUARAL
SP,3553708,71757,Taquaritinga,TAQUARITINGA
SP,3553807,71773,Taquarituba,TAQUARITUBA
SP,3553856,61840,Taquarivaí,TAQUARIVAÍ
SP,3553906,71790,Tarabai,TARABAI
SP,3553955,61042,Tarumã,TARUMÃ
SP,3554003,71811,Tatuí,TATUÍ
SP,3554102,71838,Taubaté,TAUBATÉ
SP,3554201,71854,Tejupá,TEJUPÁ
SP,3554300,71870,Teodoro Sampaio,TEODORO SAMPAIO
SP,3554409,71897,Terra Roxa,TERRA ROXA
SP,3554508,71919,Tietê,TIETÊ
SP,3554607,71935,Timburi,TIMBURI
SP,3554656,62049,Torre de Pedra,TORRE DE PEDRA
SP,3554706,71951,Torrinha,TORRINHA
SP,3554755,62448,Trabiju,TRABIJU
SP,3554805,71978,Tremembé,TREMEMBÉ
SP,3554904,71994,Três Fronteiras,TRÊS FRONTEIRAS
SP,3554953,61620,Tuiuti,TUIUTI
SP,3555000,72010,Tupã,TUPÃ
SP,3555109,72036,Tupi Paulista,TUPI PAULISTA
SP,3555208,72052,Turiúba,TURIÚBA
SP,3555307,72079,Turmalina,TURMALINA
SP,3555356,61468,Ubarana,UBARANA
SP,3555406,72095,Ubatuba,UBATUBA
SP,3555505,72117,Ubirajara,UBIRAJARA
SP,3555604,72133,Uchoa,UCHOA
SP,3555703,72150,União Paulista,UNIÃO PAULISTA
SP,3555802,72176,Urânia,URÂNIA
SP,3555901,72192,Uru,URU
SP,3556008,72214,Urupês,URUPÊS
SP,3556107,72230,Valentim Gentil,VALENTIM GENTIL
SP,3556206,72257,Valinhos,VALINHOS
SP,3556305,72273,Valparaíso,VALPARAÍSO
SP,3556354,61549,Vargem,VARGEM
SP,3556404,72311,Vargem Grande do Sul,VARGEM GRANDE DO SUL
SP,3556453,72737,Vargem Grande Paulista,VARGEM GRANDE PAULISTA
SP,3556503,72338,Várzea Paulista,VÁRZEA PAULISTA
SP,3556602,72354,Vera Cruz,VERA CRUZ
SP,3556701,72370,Vinhedo,VINHEDO
SP,3556800,72397,Viradouro,VIRADOURO
SP,3556909,72419,Vista Alegre do Alto,VISTA ALEGRE DO ALTO
SP,3556958,62227,Vitória Brasil,VITÓRIA BRASIL
SP,3557006,72435,Votorantim,VOTORANTIM
SP,3557105,72451,Votuporanga,VOTUPORANGA
SP,3557154,61921,Zacarias,ZACARIAS
SP,3557204,63371,Chavantes,CHAVANTES
SP,3557303,61662,Estiva Gerbi,ESTIVA GERBI
PR,4100103,74012,Abatiá,ABATIÁ
PR,4100202,74039,Adrianópolis,ADRIANÓPOLIS
PR,4100301,74055,Agudos do Sul,AGUDOS DO SUL
PR,4100400,74071,Almirante Tamandaré,ALMIRANTE TAMANDARÉ
PR,4100459,84557,Altamira do Paraná,ALTAMIRA DO PARANÁ
PR,4100509,79510,Altônia,ALTÔNIA
PR,4100608,74098,Alto Paraná,ALTO PARANÁ
PR,4100707,74110,Alto Piquiri,ALTO PIQUIRI
PR,4100806,74136,Alvorada do Sul,ALVORADA DO SUL
PR,4100905,74152,Amaporã,AMAPORÃ
PR,4101002,74179,Ampére,AMPÉRE
PR,4101051,74101,Anahy,ANAHY
PR,4101101,74195,Andirá,ANDIRÁ
PR,4101150,74128,Ângulo,ÂNGULO
PR,4101200,74217,Antonina,ANTONINA
PR,4101309,74233,Antônio Olinto,ANTONIO OLINTO
PR,4101408,74250,Apucarana,APUCARANA
PR,4101507,74276,Arapongas,ARAPONGAS
PR,4101606,74292,Arapoti,ARAPOTI
PR,4101655,75108,Arapuã,ARAPUÃ
PR,4101705,74314,Araruna,ARARUNA
PR,4101804,74357,Araucária,ARAUCÁRIA
PR,4101853,75086,Ariranha do Ivaí,ARIRANHA DO IVAÍ
PR,4101903,74373,Assaí,ASSAÍ
PR,4102000,79537,Assis Chateaubriand,ASSIS CHATEAUBRIAND
PR,4102109,74390,Astorga,ASTORGA
PR,4102208,74411,Atalaia,ATALAIA
PR,4102307,74438,Balsa Nova,BALSA NOVA
PR,4102406,74454,Bandeirantes,BANDEIRANTES
PR,4102505,74470,Barbosa Ferraz,BARBOSA FERRAZ
PR,4102604,74497,Barracão,BARRACÃO
PR,4102703,74519,Barra do Jacaré,BARRA DO JACARÉ
PR,4102752,75124,Bela Vista da Caroba,BELA VISTA DA CAROBA
PR,4102802,74535,Bela Vista do Paraíso,BELA VISTA DO PARAÍSO
PR,4102901,74551,Bituruna,BITURUNA
PR,4103008,74578,Boa Esperança,BOA ESPERANÇA
PR,4103024,74144,Boa Esperança do Iguaçu,BOA ESPERANÇA DO IGUAÇU
PR,4103040,75140,Boa Ventura de São Roque,BOA VENTURA DE SÃO ROQUE
PR,4103057,79812,Boa Vista da Aparecida,BOA VISTA DA APARECIDA
PR,4103107,74594,Bocaiúva do Sul,BOCAIÚVA DO SUL
PR,4103156,75167,Bom Jesus do Sul,BOM JESUS DO SUL
PR,4103206,74616,Bom Sucesso,BOM SUCESSO
PR,4103222,74160,Bom Sucesso do Sul,BOM SUCESSO DO SUL
PR,4103305,74632,Borrazópolis,BORRAZÓPOLIS
PR,4103354,79839,Braganey,BRAGANEY
PR,4103370,74187,Brasilândia do Sul,BRASILÂNDIA DO SUL
PR,4103404,74659,Cafeara,CAFEARA
PR,4103453,79855,Cafelândia,CAFELÂNDIA
PR,4103479,74209,Cafezal do Sul,CAFEZAL DO SUL
PR,4103503,74675,Califórnia,CALIFÓRNIA
PR,4103602,74691,Cambará,CAMBARÁ
PR,4103701,74713,Cambé,CAMBÉ
PR,4103800,74730,Cambira,CAMBIRA
PR,4103909,74756,Campina da Lagoa,CAMPINA DA LAGOA
PR,4103958,75183,Campina do Simão,CAMPINA DO SIMÃO
PR,4104006,74772,Campina Grande do Sul,CAMPINA GRANDE DO SUL
PR,4104055,74780,Campo Bonito,CAMPO BONITO
PR,4104105,74799,Campo do Tenente,CAMPO DO TENENTE
PR,4104204,74810,Campo Largo,CAMPO LARGO
